Global ID,Barcode,Name,Status,Unit,Number of units,Units per pack,Categories,Price,No discount price,Price with markup,Price with commission,Price base,Markup,Commission,Location in store,Location priority,Preparation time,Tax code,Freetext notes,Item taxes,Filters,Description,Allergen Information,Ingredients,Nutritional Data,Dietary Information,Station,Modifiers,Private,Tags,Song,Virtual,Skip importer
8.36801E+11,8.36801E+11,LASER Sport Long Bag (10tk),Available,,,,Hügieenikaubad,2.08,,2.08,2.08,2.08,,0,Hügieenikaubad,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.01591E+12,5.01591E+12,LASER Twin II (10tk),Available,,,,Hügieenikaubad,1.96,,1.96,1.96,1.7,,15,Hügieenikaubad,-1,,General,,,[],,,,,,,[],no,,no,no,no
3.18352E+12,3.18352E+12,LAUGEL Alsace Riesling 75cl,Archived,,,,X Vein,12.92,,12.92,12.92,11.23,,15,X Vein,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90026E+12,5.90026E+12,LAY'S Baked Jogurt & Ürdid 125g,Available,,,,Snäkid,1.92,,1.92,1.92,1.67,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90026E+12,5.90026E+12,LAY'S Baked Kukeseen 125g,Available,,,,Snäkid,1.92,,1.92,1.92,1.67,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90026E+12,5.90026E+12,LAY'S Baked Sool 125g,Available,,,,Snäkid,1.92,,1.92,1.92,1.67,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90026E+12,5.90026E+12,LAY'S Chilli & Laim 130g,Available,,,,Snäkid,1.75,,1.75,1.75,1.52,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90026E+12,5.90026E+12,LAY'S Chilli & Laim 210g,Available,,,,Snäkid,2.25,,2.25,2.25,1.96,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90026E+12,5.90026E+12,LAY'S Hapukoor 140g,Available,,,,Snäkid,1.66,,1.66,1.66,1.44,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90026E+12,5.90026E+12,LAY'S Hapukoor 215g (MEGA PACK),Available,,,,Snäkid,2.25,,2.25,2.25,1.96,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90026E+12,5.90026E+12,LAY'S Hapukoor 265g (GIGA PACK),Available,,,,Snäkid,2.67,,2.67,2.67,2.32,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90026E+12,5.90026E+12,LAY'S Juust 215g (MEGA PACK),Available,,,,Snäkid,2.25,,2.25,2.25,1.96,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90026E+12,5.90026E+12,LAY'S Sibul 140g,Available,,,,Snäkid,1.66,,1.66,1.66,1.44,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90026E+12,5.90026E+12,LAY'S Sibul 215g (MEGA PACK),Available,,,,Snäkid,2.25,,2.25,2.25,1.96,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90026E+12,5.90026E+12,LAY'S Sibul 265g (GIGA PACK),Available,,,,Snäkid,2.67,,2.67,2.67,2.32,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90026E+12,5.90026E+12,LAY'S Sool 140g,Available,,,,Snäkid,1.66,,1.66,1.66,1.44,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90026E+12,5.90026E+12,LAY'S Tomat 215g (MEGA PACK),Available,,,,Snäkid,2.25,,2.25,2.25,1.96,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90026E+12,5.90026E+12,LAY’S BBQ 140g,Available,,,,Snäkid,1.66,,1.66,1.66,1.44,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90026E+12,5.90026E+12,LAY’S Wavy Hapukoor 130g,Available,,,,Snäkid,1.75,,1.75,1.75,1.52,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90026E+12,5.90026E+12,LAY’S Wavy Sibul 130g,Available,,,,Snäkid,1.75,,1.75,1.75,1.52,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90026E+12,5.90026E+12,LAY’S Wavy Tomat 130g,Available,,,,Snäkid,1.58,,1.58,1.58,1.37,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.7401E+12,4.7401E+12,LE COQ Blanche 0.5l,Archived,,,,X Õlu,1.66,,1.66,1.66,1.44,,15,X Õlu,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.82019E+12,4.82019E+12,LEHKO I PROSTO Köögisvamm (5tk),Available,,,,Majapidamiskaubad,1.13,,1.13,1.13,0.98,,15,Majapidamiskaubad,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.82109E+12,4.82109E+12,LEHKO I PROSTO Prügikotid 120l x 10,Available,,,,Majapidamiskaubad,2.08,,2.08,2.08,1.81,,15,Majapidamiskaubad,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.82019E+12,4.82019E+12,LEHKO I PROSTO Prügikotid 35l x 15,Available,,,,Majapidamiskaubad,0.75,,0.75,0.75,0.65,,15,Majapidamiskaubad,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.7401E+12,4.7401E+12,LIMPA Multijook 0.25l,Available,,,,Mahl,0.42,,0.42,0.42,0.37,,15,Mahl,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.7401E+12,4.7401E+12,LIMPA Smuutike Maasika-Banaan 0.2l,Available,,,,Smuuti,0.83,,0.83,0.83,0.72,,15,Smuuti,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.7401E+12,4.7401E+12,LIMPA Smuutike Mango-Õun 0.2l,Available,,,,Smuuti,0.83,,0.83,0.83,0.72,,15,Smuuti,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.41122E+12,5.41122E+12,LINDEMANS Kriek 0.25l,Archived,,,,X Õlu,2.38,,2.38,2.38,2.07,,15,X Õlu,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.41122E+12,5.41122E+12,LINDEMANS Kriek 0.75l,Archived,,,,X Õlu,7.04,,7.04,7.04,6.12,,15,X Õlu,-1,,General,,,[],,,,,,,[],no,,no,no,no
6.4204E+12,6.4204E+12,LINKOSUO Hapukoore Rukkikrõpsud 150g,Available,,,,Snäkid,2.49,,2.49,2.49,2.17,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
6.4204E+12,6.4204E+12,LINKOSUO Küüslaugu Rukkikrõpsud 150g,Available,,,,Snäkid,2.49,,2.49,2.49,2.17,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74049E+12,4.74049E+12,LINNU TALU Kanamunad Vabapidamiskanadelt 10tk (M),Available,,,,Munad,2.29,,2.29,2.29,1.99,,15,Munad,-1,,General,,,[],,,,,,,[],no,,no,no,no
8.71257E+12,8.71257E+12,LIPTON Green Tea Classic 33g,Available,,,,Kohv & tee,1.58,,1.58,1.58,1.37,,15,Kohv & tee,-1,,General,,,[],,,,,,,[],no,,no,no,no
8.7112E+12,8.7112E+12,LIPTON Green Tea Matcha 30g,Available,,,,Kohv & tee,2.92,,2.92,2.92,2.54,,15,Kohv & tee,-1,,General,,,[],,,,,,,[],no,,no,no,no
8.71257E+12,8.71257E+12,LIPTON Green Tea Piparmünt 33g,Available,,,,Kohv & tee,1.58,,1.58,1.58,1.37,,15,Kohv & tee,-1,,General,,,[],,,,,,,[],no,,no,no,no
8.71257E+12,8.71257E+12,LIPTON Green Tea Tsitruse 33g,Available,,,,Kohv & tee,1.58,,1.58,1.58,1.37,,15,Kohv & tee,-1,,General,,,[],,,,,,,[],no,,no,no,no
8.7227E+12,8.7227E+12,LIPTON Püramiid Metsamarja 34g,Available,,,,Kohv & tee,1.83,,1.83,1.83,1.59,,15,Kohv & tee,-1,,General,,,[],,,,,,,[],no,,no,no,no
8.7227E+12,8.7227E+12,LIPTON Püramiid Sidrun 34g,Available,,,,Kohv & tee,1.83,,1.83,1.83,1.59,,15,Kohv & tee,-1,,General,,,[],,,,,,,[],no,,no,no,no
8.71716E+12,8.71716E+12,LIPTON Yellow Label 50g,Available,,,,Kohv & tee,1.5,,1.5,1.5,1.3,,15,Kohv & tee,-1,,General,,,[],,,,,,,[],no,,no,no,no
2.1873E+11,2.1873E+11,LISCONE Punane 75cl,Archived,,,,X Vein,16.58,,16.58,16.58,16.58,,,X Vein,-1,,General,,,,,,,,,,[],no,,no,no,no
2.1873E+11,2.1873E+11,LISCONE Punane 75cl,Archived,,,,X Vein,16.58,,16.58,16.58,16.58,,0,X Vein,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.75013E+12,4.75013E+12,LONG CHIPS BBQ Kartulitahvel 75g,Available,,,,Snäkid,0.92,,0.92,0.92,0.8,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.75013E+12,4.75013E+12,LONG CHIPS Grillitud Paprika Kartulivahvel 75g,Available,,,,Snäkid,0.92,,0.92,0.92,0.8,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.75013E+12,4.75013E+12,LONG CHIPS Hapukoor & Sibul Kartulitahvel 75g,Available,,,,Snäkid,0.92,,0.92,0.92,0.8,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.75013E+12,4.75013E+12,LONG CHIPS Hapukoore-Tillimaitseline 75g,Available,,,,Snäkid,0.92,,0.92,0.92,0.8,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.75013E+12,4.75013E+12,LONG CHIPS Juustu & Roheline Sibula Kartulitahvel 75g,Available,,,,Snäkid,0.92,,0.92,0.92,0.8,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.75013E+12,4.75013E+12,LONG CHIPS Juustumaitseline Kartulivahvel 75g,Available,,,,Snäkid,0.92,,0.92,0.92,0.8,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.75013E+12,4.75013E+12,LONG CHIPS Magusa Tšilli Kartulivahvel 75g,Available,,,,Snäkid,0.92,,0.92,0.92,0.8,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.75013E+12,4.75013E+12,LONG CHIPS Meresoola & Äädika Kartulivahvel 75g,Available,,,,Snäkid,0.92,,0.92,0.92,0.8,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.75013E+12,4.75013E+12,LONG CHIPS Originaalne Kartulivahvel 75g,Available,,,,Snäkid,0.92,,0.92,0.92,0.8,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.75013E+12,4.75013E+12,LONG CHIPS Paprika-Majoneesi Kartulivahvel 75g,Available,,,,Snäkid,0.92,,0.92,0.92,0.8,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.75013E+12,4.75013E+12,LONG CHIPS Peekoni Kartulitahvel 75g,Available,,,,Snäkid,0.92,,0.92,0.92,0.8,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.75013E+12,4.75013E+12,LONG CHIPS Tomatimatseline Kartulivahvel 75g,Available,,,,Snäkid,0.92,,0.92,0.92,0.8,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.75013E+12,4.75013E+12,LONG CHIPS Wasabimaitseline Kartulivahvel 75g,Available,,,,Snäkid,0.92,,0.92,0.92,0.8,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.75013E+12,4.75013E+12,LONG CHIPS Mesise BBQ Kartulivahvel 75g,Available,,,,Snäkid,0.92,,0.92,0.92,0.8,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
6.90102E+12,6.90102E+12,LONG LIFE BRAND Nuudlid 400g,Available,,,,Pasta & nuudlid,2.08,,2.08,2.08,1.81,,15,Pasta & nuudlid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.26002E+12,4.26002E+12,LORD OF TOFU Vegan BBQ Fileetükid 170g,Available,,,,Vegantooted,4.58,,4.58,4.58,3.98,,15,Vegantooted,-1,,General,,,[],,,,,,,[],no,,no,no,no
3.76021E+12,3.76021E+12,LOUIS VALLON Crémant De Bordeaux Brut 75cl,Archived,,,,X Vahuvein,14.13,,14.13,14.13,12.29,,15,X Vahuvein,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.9004E+12,5.9004E+12,LOWICZ Jõhvikasiirup 400ml,Available,,,,Mahl,1.67,,1.67,1.67,1.45,,15,Mahl,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.9004E+12,5.9004E+12,LOWICZ Sidrunisiirup 400ml,Available,,,,Mahl,1.67,,1.67,1.67,1.45,,15,Mahl,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.9004E+12,5.9004E+12,LOYD Pyramids Ananass & Pirn 40g,Available,,,,Kohv & tee,1.92,,1.92,1.92,1.67,,15,Kohv & tee,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.9004E+12,5.9004E+12,LOYD Pyramids Vaarikas & Maasikas 40g,Available,,,,Kohv & tee,1.92,,1.92,1.92,1.67,,15,Kohv & tee,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.9004E+12,5.9004E+12,LOYD Pyramids Warming Sidrun 40g,Available,,,,Kohv & tee,1.92,,1.92,1.92,1.67,,15,Kohv & tee,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.9004E+12,5.9004E+12,LOYD Rooibos Apelsini & Kaneeli 40g,Available,,,,Kohv & tee,1.92,,1.92,1.92,1.67,,15,Kohv & tee,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90005E+12,5.90005E+12,LUBELLA Munanuudlid 250g,Available,,,,Pasta & nuudlid,1.5,,1.5,1.5,1.3,,15,Pasta & nuudlid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90005E+12,5.90005E+12,LUBELLA Soolapulgad Sibula & Juustuga 70g,Available,,,,Snäkid,0.71,,0.71,0.71,0.62,,15,Snäkid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90005E+12,5.90005E+12,LUBELLA Täistera Pasta Fusili 400g,Available,,,,Pasta & nuudlid,1.38,,1.38,1.38,1.2,,15,Pasta & nuudlid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90005E+12,5.90005E+12,LUBELLA Täistera Penne 400g,Available,,,,Pasta & nuudlid,1.38,,1.38,1.38,1.2,,15,Pasta & nuudlid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90005E+12,5.90005E+12,LUBELLA Täistera Spaghetti 400g,Available,,,,Pasta & nuudlid,1.38,,1.38,1.38,1.2,,15,Pasta & nuudlid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.42503E+12,5.42503E+12,LUCE DEL OLIVE Mustad Oliivid 300ml,Available,,,,Konservid,1.38,,1.38,1.38,1.2,,15,Konservid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.42503E+12,5.42503E+12,LUCE DEL OLIVE Oliivid Paprikapastaga 300ml,Available,,,,Konservid,1.38,,1.38,1.38,1.2,,15,Konservid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.42503E+12,5.42503E+12,LUCE DEL OLIVE Rohelised Oliivid 300ml,Available,,,,Konservid,1.38,,1.38,1.38,1.2,,15,Konservid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.90095E+12,5.90095E+12,M&M's Pähkli 90g,Available,,,,Kommikotid & -karbid,1.38,,1.38,1.38,1.2,,15,Kommikotid & -karbid,-1,,General,,,[],,,,,,,[],no,,no,no,no
5.00016E+12,5.00016E+12,M&Ms Pulgajäätis 62g,Available,,,,Jäätis (väikesed),1.46,,1.46,1.46,1.27,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,MAAHÄRRA Friikartul Kuldne 750g,Available,,,,Sügavkülmutatud tooted,2.25,,2.25,2.25,1.96,,15,Sügavkülmutatud tooted,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,MAAHÄRRA Köögiviljad 400g,Available,,,,Sügavkülmutatud tooted,1.75,,1.75,1.75,1.52,,15,Sügavkülmutatud tooted,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,MAAHÄRRA Mehhiko Segu 400g,Available,,,,Sügavkülmutatud tooted,1.66,,1.66,1.66,1.44,,15,Sügavkülmutatud tooted,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,MAAHÄRRA Pelmeenid 350g,Available,,,,Sügavkülmutatud tooted,1.5,,1.5,1.5,1.3,,15,Sügavkülmutatud tooted,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74009E+12,4.74009E+12,MAAHÄRRA Pühapäevapada 400g,Available,,,,Sügavkülmutatud tooted,1.5,,1.5,1.5,1.3,,15,Sügavkülmutatud tooted,-1,,General,,,[],,,,,,,[],no,,no,no,no
40561073,40561073,MAGNUM Almond 120ml,Available,,,,Jäätis (väikesed),1.33,,1.33,1.33,1.16,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
8.7141E+12,8.7141E+12,MAGNUM Almond 440ml,Available,,,,Jäätis (suured),5.75,,5.75,5.75,5,,15,Jäätis (suured),-1,,General,,,[],,,,,,,[],no,,no,no,no
8.71133E+12,8.71133E+12,MAGNUM Chocolate & Cookies 90ml,Available,,,,Jäätis (väikesed),1.33,,1.33,1.33,1.16,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
40561172,40561172,MAGNUM Classic 120ml,Available,,,,Jäätis (väikesed),1.33,,1.33,1.33,1.16,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
8.7141E+12,8.7141E+12,MAGNUM Classic 440ml,Available,,,,Jäätis (suured),5.75,,5.75,5.75,5,,15,Jäätis (suured),-1,,General,,,[],,,,,,,[],no,,no,no,no
8.71133E+12,8.71133E+12,MAGNUM Double Ruby 440ml,Available,,,,Jäätis (suured),5.75,,5.75,5.75,5,,15,Jäätis (suured),-1,,General,,,[],,,,,,,[],no,,no,no,no
8.71133E+12,8.71133E+12,MAGNUM Ruby 90ml,Available,,,,Jäätis (väikesed),1.33,,1.33,1.33,1.16,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
8.71133E+12,8.71133E+12,MAGNUM Salted Caramel 90ml,Available,,,,Jäätis (väikesed),1.33,,1.33,1.33,1.16,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
8.7141E+12,8.7141E+12,MAGNUM Vegan Almond 90ml,Available,,,,Jäätis (väikesed),1.66,,1.66,1.66,1.44,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
8.71716E+12,8.71716E+12,MAGNUM White Choco&Cookie 90ml,Available,,,,Jäätis (väikesed),1.33,,1.33,1.33,1.16,,15,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
80111337,80111337,MAGNUM White Strawberry 110ml,Available,,,,Jäätis (väikesed),1.33,,1.33,1.33,1.33,,,Jäätis (väikesed),-1,,General,,,,,,,,,,[],no,,no,no,no
80111337,80111337,MAGNUM White Strawberry 110ml,Available,,,,Jäätis (väikesed),1.33,,1.33,1.33,1.33,,0,Jäätis (väikesed),-1,,General,,,[],,,,,,,[],no,,no,no,no
3.48664E+12,3.48664E+12,MAISON BITURIGES Sauvignon 2016 75cl,Archived,,,,X Vein,12.92,,12.92,12.92,11.23,,15,X Vein,-1,,General,,,[],,,,,,,[],no,,no,no,no
85246342978,85246342978,MAKERS MARK Bourbon Whiskey 0.7l,Archived,,,,XX Viski,33.67,,33.67,33.67,33.67,,,XX Viski,-1,,General,,,,,,,,,,[],no,,no,no,no
85246342978,85246342978,MAKERS MARK Bourbon Whiskey 0.7l,Archived,,,,XX Viski,33.67,,33.67,33.67,33.67,,0,XX Viski,-1,,General,,,[],,,,,,,[],no,,no,no,no
3.76031E+12,3.76031E+12,MALLETTE Cabernet Sauvignon 75cl,Archived,,,,X Vein,13.08,,13.08,13.08,11.37,,15,X Vein,-1,,General,,,[],,,,,,,[],no,,no,no,no
3.76031E+12,3.76031E+12,MALLETTE Merlot Rouge BIO 75cl,Archived,,,,X Vein,14.58,,14.58,14.58,12.68,,15,X Vein,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.0144E+12,4.0144E+12,MAMBA Fantastic Mix 150g,Available,,,,Kommikotid & -karbid,2.08,,2.08,2.08,1.81,,15,Kommikotid & -karbid,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.0144E+12,4.0144E+12,MAMBA Magic Sticks 150g,Available,,,,Kommikotid & -karbid,2,,2,2,1.74,,15,Kommikotid & -karbid,-1,,General,,,[],,,,,,,[],no,,no,no,no
40144955,40144955,MAMBA Nätsukomm 26.5g (4 Valikut),Available,,,,Väiksed maiustused,0.29,,0.29,0.29,0.25,,15,Väiksed maiustused,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Banaani-Kohupiimapannkoogid 200g,Available,,,,2GO & valmistoit,2.31,,2.31,2.31,2.01,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Borš 300g,Available,,,,2GO & valmistoit,2.08,,2.08,2.08,1.81,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Caesari Salat Kanaga 270g,Available,,,,2GO & valmistoit,4.08,,4.08,4.08,3.55,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Caesari-Kanawrap 220g,Available,,,,2GO & valmistoit,3.17,,3.17,3.17,2.76,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Forellisupp 300g,Available,,,,Mahl,2.75,,2.75,2.75,2.39,,15,Mahl,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Frikadellisupp 300g,Available,,,,2GO & valmistoit,2,,2,2,1.74,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Grillburger 200g,Available,,,,2GO & valmistoit,2.4,,2.4,2.4,2.09,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Hakklihakaste Kartulipüreega 300g,Available,,,,2GO & valmistoit,2.49,,2.49,2.49,2.17,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Hakklihasupp 300g,Available,,,,2GO & valmistoit,2.08,,2.08,2.08,1.81,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Hapukapsasupp 300g,Available,,,,2GO & valmistoit,2.08,,2.08,2.08,1.81,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Hot Dog Viineritega 135g,Available,,,,2GO & valmistoit,1.58,,1.58,1.58,1.37,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Juustupannkoogid 200g,Available,,,,2GO & valmistoit,2.31,,2.31,2.31,2.01,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Juustupikuke Singiga 135g,Available,,,,2GO & valmistoit,1.92,,1.92,1.92,1.67,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Kaera-Õunapannkoogid 200g,Available,,,,2GO & valmistoit,2.31,,2.31,2.31,2.01,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Kana Ranch Võileib Kaerasaiaga 165g,Available,,,,2GO & valmistoit,2.83,,2.83,2.83,2.46,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Kana-Köögiviljapüreesupp 300g,Available,,,,2GO & valmistoit,2.42,,2.42,2.42,2.1,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Kanasupp 300g,Available,,,,2GO & valmistoit,2.08,,2.08,2.08,1.81,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Kartuli-Vorstisalat 400g,Available,,,,2GO & valmistoit,2.48,,2.48,2.48,2.16,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Kodune Seljanka 300g,Available,,,,2GO & valmistoit,2.08,,2.08,2.08,1.81,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Kohupiimapannkoogid 200g,Available,,,,2GO & valmistoit,2.31,,2.31,2.31,2.01,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Kotletid Kartulipüree & Punase Kastmega 400g,Available,,,,2GO & valmistoit,3.08,,3.08,3.08,2.68,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Kõrvitsa-Kohupiimapannkook 200g,Available,,,,2GO & valmistoit,2.31,,2.31,2.31,2.01,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Kõrvitsapüreesupp 300g,Available,,,,2GO & valmistoit,2.49,,2.49,2.49,2.17,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Lihapallid Ahjukartulite & Kastmega 400g,Available,,,,2GO & valmistoit,3.08,,3.08,3.08,2.68,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Mulgipuder 300g,Available,,,,2GO & valmistoit,2.49,,2.49,2.49,2.17,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Omletirullid Singi & Juustuga 160g,Available,,,,2GO & valmistoit,1.9,,1.9,1.9,1.65,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Omletirullid Suitsuforelliga 160g,Available,,,,2GO & valmistoit,2.04,,2.04,2.04,1.77,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Omletirullid Suitsukana & Sulajuustuga 160g,Available,,,,2GO & valmistoit,2.08,,2.08,2.08,1.81,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Pannkoogid Kanatäidisega 200g,Available,,,,2GO & valmistoit,1.66,,1.66,1.66,1.44,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
4.74018E+12,4.74018E+12,MAMMA Pannkoogid Maasikalisandiga 200g,Available,,,,2GO & valmistoit,1.66,,1.66,1.66,1.44,,15,2GO & valmistoit,-1,,General,,,[],,,,,,,[],no,,no,no,no
